budget,title,popularity,release_year,revenue,runtime,vote_average,vote_count,cast,director,Action,Adventure,Animation,Available,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Not,Romance,Science,TV,Thriller,War,Western,lang_Afrikaans,lang_Arabic,lang_Chinese,lang_Czech,lang_Danish,lang_Dutch,lang_English,lang_French,lang_German,lang_Greek,lang_Hebrew,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Italian,lang_Japanese,lang_Korean,lang_Kyrgyz,lang_Norwegian,lang_Norwegian Bokmål,lang_Pashto,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,lang_Slovenian,lang_Spanish,lang_Swedish,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Unknown,lang_Vietnamese,status_Post Production,status_Released,status_Rumored
0,What the #$*! Do We (K)now!?,7.2883520000000015,2004,10000000,109.0,5.8,34,Marlee Matlin Elaine Hendrix Robert Blanche John Ross Bowie Robert Bailey Jr.,William Arntz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000000,The Last Exorcism Part II,10.605752,2013,15179302,88.0,4.4,203,Ashley Bell Julia Garner Andrew Sensenig Spencer Treat Clark Judd Lormand,Ed Gass-Donnelly,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Boyhood,43.40352,2014,44349000,164.0,7.5,1971,Ellar Coltrane Patricia Arquette Ethan Hawke Elijah Smith Lorelei Linklater,Richard Linklater,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Scoop,17.229537,2006,31584901,96.0,6.4,420,Scarlett Johansson Hugh Jackman Woody Allen Ian McShane Kevin McNally,Woody Allen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000000,The Wash,2.453459,2001,10229331,93.0,5.3,26,Dr. Dre Snoop Dogg DJ Pooh Angell Conwell Bruce Bruce,DJ Pooh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000000,3 Strikes,1.433692,2000,9000000,82.0,5.9,15,Brian Hooks N'Bushe Wright Faizon Love E-40 Starletta DuPois,DJ Pooh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32000000,The Cooler,9.976428,2003,0,101.0,6.7,89,William H. Macy Alec Baldwin Maria Bello Shawn Hatosy Paul Sorvino,Wayne Kramer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Misfits,2.9300580000000003,1961,8200000,124.0,6.8,72,Clark Gable Marilyn Monroe Montgomery Clift Thelma Ritter Eli Wallach,John Huston,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Night Listener,7.173058999999999,2006,0,91.0,5.5,57,Toni Collette Robin Williams Joe Morton Bobby Cannavale Rory Culkin,Patrick Stettner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Jerky Boys,1.7354619999999998,1995,0,82.0,4.8,10,John G. Brennan Kamal Ahmed Alan Arkin William Hickey Vincent Pastore,James Melkonian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,El orfanato,29.071955,2007,44000000,105.0,7.1,633,Bel\u00e9n Rueda Fernando Cayo Roger Pr\u00edncep Mabel Rivera Montserrat Carulla,Juan Antonio Bayona,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,A Haunted House 2,18.428909,2014,0,87.0,5.4,346,Marlon Wayans Jaime Pressly Essence Atkins Gabriel Iglesias Missi Pyle,Michael Tiddes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Rules of Attraction,11.387335,2002,0,110.0,6.3,168,James Van Der Beek Shannyn Sossamon Ian Somerhalder Jessica Biel Kate Bosworth,Roger Avary,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Topaz,5.975604,1969,6000000,143.0,6.1,77,Frederick Stafford Dany Robin Claude Jade Michel Subor Karin Dor,Alfred Hitchcock,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Let's Go to Prison,4.598409999999999,2006,4630045,84.0,5.5,69,Dax Shepard Will Arnett Chi McBride David Koechner Dylan Baker,Bob Odenkirk,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Four Rooms,22.87623,1995,4300000,98.0,6.5,530,Tim Roth Antonio Banderas Jennifer Beals Madonna Marisa Tomei,Allison Anders,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Secretary,19.107285,2002,9304609,104.0,6.7,376,James Spader Maggie Gyllenhaal Jeremy Davies Lesley Ann Warren Stephen McHattie,Steven Shainberg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Real Cancun,0.456485,2003,0,96.0,3.3,8,Laura Ramsey,Rick de Oliveira,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Talk Radio,4.541908,1988,3468572,110.0,6.7,46,Eric Bogosian Ellen Greene Leslie Hope John C. McGinley Alec Baldwin,Oliver Stone,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Waiting for Guffman,4.348416,1996,0,84.0,7.3,63,Christopher Guest Eugene Levy Fred Willard Catherine O'Hara Michael Hitchcock,Christopher Guest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Love Stinks,3.347885,1999,0,94.0,5.4,11,French Stewart Bridgette Wilson Bill Bellamy Tyra Banks Tiffani Thiessen,Jeff Franklin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,You Kill Me,6.091951,2007,2426851,90.0,6.2,80,Ben Kingsley T\u00e9a Leoni Luke Wilson Bill Pullman Dennis Farina,John Dahl,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Thumbsucker,4.757625,2005,1919197,96.0,6.1,67,Lou Taylor Pucci Tilda Swinton Vincent D'Onofrio Keanu Reeves Benjamin Bratt,Mike Mills,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Red State,12.062371,2011,1104682,88.0,5.9,316,Michael Parks John Goodman Melissa Leo Michael Angarano Kyle Gallner,Kevin Smith,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Mirrormask,7.758188,2005,866999,101.0,6.6,102,Stephanie Leonidas Jason Barry Rob Brydon Gina McKee Dora Bryan,Dave McKean,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Samsara,12.781973,2011,0,102.0,8.0,167,Marcos Luna Putu Dinda Pratika Puti Sri Candra Dewi Ni Made Megahadi Pratiwi,Ron Fricke,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Barbarians,1.631993,1987,0,87.0,5.1,8,Peter Paul David Paul Richard Lynch Eva LaRue Virginia Bryant,Ruggero Deodato,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Art of Getting By,12.690224,2011,1406224,83.0,6.5,415,Freddie Highmore Emma Roberts Michael Angarano Elizabeth Reaser Alicia Silverstone,Gavin Wiesen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Zipper,8.516229,2015,0,103.0,5.5,58,Patrick Wilson Lena Headey Richard Dreyfuss Ray Winstone John Cho,Mora Stephens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Poolhall Junkies,5.90259,2002,0,99.0,6.5,25,Ricky Schroder Chazz Palminteri Rod Steiger Michael Rosenbaum Mars Callahan,Mars Callahan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Loss of Sexual Innocence,2.866934,1999,0,106.0,5.2,9,Julian Sands Saffron Burrows Justin Chadwick Stefano Dionisi Kelly Macdonald,Mike Figgis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Holy Motors,9.140936,2012,641100,115.0,6.9,228,Eva Mendes Kylie Minogue Michel Piccoli Edith Scob Denis Lavant,Leos Carax,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Joe,22.987897,2014,2365467,118.0,6.5,338,Nicolas Cage Tye Sheridan Ronnie Gene Blevins Sue Rock Heather Kafka,David Gordon Green,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3000000,Shooting Fish,1.204941,1997,302204,109.0,7.0,23,Dan Futterman Stuart Townsend Kate Beckinsale Rowena Cooper Scott Charles,Stefan Schwartz,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1300000,Prison,7.605291,1988,354704,102.0,6.7,27,Viggo Mortensen Chelsea Field Lane Smith Lincoln Kilpatrick Tom Everett,Renny Harlin,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500000,Psycho Beach Party,2.855963,2000,0,95.0,6.0,26,Lauren Ambrose Nicholas Brendon Amy Adams Charles Busch Thomas Gibson,Robert Lee King,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Big Tease,0.502396,1999,0,87.0,5.8,6,Craig Ferguson David Rasche Mary McCormack Donal Logue Nina Siemaszko,Kevin Allen,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,"Guten Tag, Ramón",1.771584,2013,0,119.0,8.1,18,Adriana Barraza R\u00fcdiger Evers Hector Kotsifakis Franziska Kruse Arcelia Ram\u00edrez,Jorge Ram\u00edrez Su\u00e1rez,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9500000,Trust,21.230737,2010,120000,104.0,6.6,307,Clive Owen Catherine Keener Liana Liberato Jason Clarke Viola Davis,David Schwimmer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,An Everlasting Piece,0.068246,2000,0,103.0,6.0,1,Barry McEvoy Br\u00edan F. O'Byrne Anna Friel Pauline McLynn Ruth McCabe,Barry Levinson,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Among Giants,0.541652,1998,0,93.0,4.5,2,Pete Postlethwaite Rachel Griffiths Andy Serkis Lennie James James Thornton,Sam Miller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16000000,Adore,18.790221,2013,318982,100.0,6.1,291,Naomi Watts Robin Wright Xavier Samuel James Frecheville Ben Mendelsohn,Anne Fontaine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Velocity of Gary,0.409089,1999,0,100.0,4.2,5,Vincent D'Onofrio Salma Hayek Thomas Jane Olivia d'Abo,Dan Ireland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Los lunes al sol,3.663108,2002,146402,113.0,7.1,36,Javier Bardem Luis Tosar Nieve de Medina Enrique Vill\u00e9n Celso Bugallo,Fernando Le\u00f3n de Aranoa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
650000,Stake Land,12.496261,2010,33245,98.0,6.2,285,Danielle Harris Kelly McGillis Nick Damici Connor Paolo Gregory Jones,Jim Mickle,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Last Time I Committed Suicide,0.596889,1997,0,92.0,6.7,7,Thomas Jane Keanu Reeves Claire Forlani Gretchen Mol Adrien Brody,Stephen T. Kay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Praia do Futuro,2.611364,2014,0,106.0,6.4,31,Wagner Moura Clemens Schick Jesu\u00edta Barbosa Sabine Timoteo Sophie Charlotte Conrad,Karim A\u00efnouz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Another Happy Day,3.238466,2011,355688,119.0,6.2,37,Ellen Barkin Ezra Miller Kate Bosworth Demi Moore George Kennedy,Sam Levinson,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,A Lonely Place to Die,8.30723,2011,25345000,99.0,6.2,157,Melissa George Ed Speleers Eamonn Walker Alec Newman Karel Roden,Julian Gilbey,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Nothing,3.408955,2003,0,90.0,5.8,38,David Hewlett Andrew Miller Gordon Pinsent Marie-Jos\u00e9e Croze,Vincenzo Natali,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Географ глобус пропил,1.876621,2013,4037782,120.0,7.3,23,Konstantin Khabenskiy Elena Lyadova Aleksandr Robak Evgeniya Khirivskaya Agrippina Steklova,Aleksandr Veledinskiy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1776,1.807571,1972,0,142.0,7.1,20,William Daniels Howard Da Silva Ken Howard Blythe Danner Donald Madden,Peter H. Hunt,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Inescapable,6.783053,2012,0,93.0,5.2,13,Alexander Siddig Joshua Jackson Marisa Tomei Oded Fehr Saad Siddiqui,Ruba Nadda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3950000,Hell's Angels,8.484123,1930,8000000,127.0,6.1,19,Ben Lyon James Hall Jean Harlow John Darrow Lucien Prival,James Whale,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Purple Violets,0.936232,2007,0,103.0,5.7,9,Selma Blair Patrick Wilson Edward Burns Debra Messing Dennis Farina,Edward Burns,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Veil,12.822534,2016,0,93.0,4.5,118,Jessica Alba Thomas Jane Lily Rabe Shannon Woodward Aleksa Palladino,Phil Joanou,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Loved Ones,4.989985,2009,0,84.0,6.6,207,Xavier Samuel Jessica McNamee Robin McLeavy Victoria Thaine John Brumpton,Sean Byrne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,The Helpers,1.390659,2012,0,78.0,4.1,8,Kristen Quintrall Denyce Lawton JoJo Wright Rachel Sterling Black Thomas,Chris Stokes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,How to Fall in Love,1.923514,2012,0,0.0,5.2,20,Brooke D'Orsay Eric Mabius Jody Thompson Gina Holden Panou,Mark Griffiths,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Perfect Wave,4.1186120000000015,2014,0,113.0,4.4,21,Scott Eastwood Cheryl Ladd Patrick Lyster Rachel Hendrix  Scott Mortensen,Bruce MacDonald,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3900000,A Man for All Seasons,9.541688,1966,28350000,120.0,7.5,89,Paul Scofield Wendy Hiller Leo McKern Robert Shaw Orson Welles,Fred Zinnemann,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800000,Network,17.234745,1976,23689877,121.0,7.7,381,Faye Dunaway William Holden Peter Finch Robert Duvall Wesley Addy,Sidney Lumet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,Gone with the Wind,48.98255,1939,400176459,238.0,7.7,970,Vivien Leigh Clark Gable Olivia de Havilland Thomas Mitchell Leslie Howard,Victor Fleming,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Desert Dancer,1.972668,2014,0,98.0,6.5,18,Freida Pinto Reece Ritchie Tom Cullen Nazanin Boniadi Marama Corlett,Richard Raymond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800000,Major Dundee,3.490215,1965,14873,123.0,6.2,38,Charlton Heston Richard Harris Jim Hutton James Coburn Michael Anderson Jr.,Sam Peckinpah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
